id	title	name	birthyear	deathyear	choronym
ITKC_MI_0838A	창주집(滄洲集)	심지한(沈之漢)	1596년(선조 29)	1657년(효종 8)	청송(靑松)
ITKC_MI_0839A	야당유고(野塘遺稿)	김남중(金南重)	1596년(선조 29)	1663년(현종 4)	경주(慶州)
ITKC_MI_0840A	양곡유고(亮谷遺稿)	이의길(李義吉)	1596년(선조 29)	1633년(인조 11)	함평(咸平)
ITKC_MI_0841A	상곡집(商谷集)	강유(姜瑜)	1597년(선조 30)	1668년(현종 9)	진주(晉州)
ITKC_MI_0842A	노암집(魯庵集)	김종일(金宗一)	1597년(선조 30)	1675년(숙종 1)	경주(慶州)
ITKC_MI_0843A	사우당집(四友堂集)	송국택(宋國澤)	1597년(선조 30)	1659년(효종 10)	은진(恩津)
ITKC_MI_0844A	표은집(瓢隱集)	김시온(金是榲)	1598년(선조 31)	1669년(현종 10)	의성(義城)
ITKC_MI_0845A	기봉집(騏峯集)	이시성(李時省)	1598년(선조 31)	1668년(현종 9)	경주(慶州)
ITKC_MI_0846A	졸재집(拙齋集)	유원지(柳元之)	1598년(선조 31)	1674년(현종 15)	풍산(豐山)
ITKC_MI_0847A	송파집(松坡集)	이해창(李海昌)	1599년(선조 32)	1655년(효종 6)	한산(韓山)
ITKC_MI_0848A	청천당집(聽天堂集)	장응일(張應一)	1599년(선조 32)	1676년(숙종 2)	인동(仁同)
ITKC_MI_0849A	고송집(孤松集)	신홍망(申弘望)	1600년(선조 33)	1673년(현종 14)	아주(鵝洲)
ITKC_MI_0850A	구포집(鷗浦集)	안헌징(安獻徵)	1600년(선조 33)	1674년(현종 15)	광주(廣州)
ITKC_MI_0851A	금천집(琴川集)	정시수(鄭時修)	1601년(선조 34)	1647년(인조 25)	동래(東萊)
ITKC_MI_0852A	우천집(愚川集)	정칙(鄭侙)	1601년(선조 34)	1663년(현종 4)	청주(淸州)
ITKC_MI_0853A	당계집(棠溪集)	김화준(金華俊)	1602년(선조 35)	1644년(인조 22)	광산(光山)
ITKC_MI_0854A	백졸암집(百拙庵集)	유직(柳㮨)	1602년(선조 35)	1662년(현종 3)	전주(全州)
ITKC_MI_0855A	서귀유고(西歸遺藁)	이기발(李起浡)	1602년(선조 35)	1662년(현종 3)	한산(韓山)
ITKC_MI_0856A	동촌유고(東村遺稿)	유대춘(柳帶春)	1543년(중종 38)	1631년(인조 9)	서산(瑞山)
ITKC_MI_0857A	낙촌집(洛村集)	이도장(李道長)	1603년(선조 36)	1644년(인조 22)	광주(廣州)
ITKC_MI_0858A	설해유고(雪海遺稿)	이만영(李晩榮)	1604년(선조 37)	1672년(현종 13)	전주(全州)
ITKC_MI_0859A	당촌집(塘村集)	황위(黃暐)	1605년(선조 38)	1654년(효종 5)	장수(長水)
ITKC_MI_0860A	만주집(晩洲集)	정창주(鄭昌胄)	1606년(선조 39)	1664년(현종 5)	초계(草溪)
ITKC_MI_0861A	무하당유고(無何堂遺稿)	홍주원(洪柱元)	1606년(선조 39)	1672년(현종 13)	풍산(豐山)
ITKC_MI_0862A	마경헌집(磨鏡軒集)	홍구연(洪九淵)	1606년(선조 39)	1629년(인조 7)	남양(南陽)
ITKC_MI_0863A	만주유집(晩洲遺集)	홍석기(洪錫箕)	1606년(선조 39)	1680년(숙종 6)	남양(南陽)
ITKC_MI_0864A	회곡집(晦谷集)	조한영(曺漢英)	1608년(선조 41)	1670년(현종 11)	창녕(昌寧)
ITKC_MI_0865A	수현집(壽峴集)	석지형(石之珩)	1610년(광해군 2)	미상	성주(星州,화원(花園))
ITKC_MI_0866A	죽당집(竹堂集)	신유(申濡)	1610년(광해군 2)	1665년(현종 6)	고령(高靈)
ITKC_MI_0867A	죽헌집(竹軒集)	도신징(都愼徵)	1611년(광해군 3)	1678년(숙종 4)	성주(星州)
ITKC_MI_0868A	팔사유고(八斯遺稿)	배유화(裵幼華)	1611년(광해군 3)	1673년(현종 14)	성주(星州)
ITKC_MI_0869A	팔송집(八松集)	정필달(鄭必達)	1611년(광해군 3)	1693년(숙종 19)	진주(晉州)
ITKC_MI_0870A	존양재집(存養齋集)	송정렴(宋挺濂)	1612년(광해군 4)	1684년(숙종 10)	은진(恩津)
ITKC_MI_0871A	정허당집(靜虛堂集)	홍주세(洪柱世)	1612년(광해군 4)	1661년(현종 2)	풍산(豐山)
ITKC_MI_0872A	활재집(活齋集)	이구(李榘)	1613년(광해군 5)	1654년(효종 5)	전주(全州)
ITKC_MI_0873A	명곡집(明谷集)	구음(具崟)	1614년(광해군 6)	1683년(숙종 9)	능성(綾城)
ITKC_MI_0874A	추담집(秋潭集)	유창(兪瑒)	1614년(광해군 6)	1690년(숙종 16)	창원(昌原)
ITKC_MI_0875A	석동유고(石洞遺稿)	이문재(李文載)	1615년(광해군 7)	1689년(숙종 15)	전주(全州)
ITKC_MI_0876A	장육당유집(藏六堂遺集)	조귀석(趙龜錫)	1615년(광해군 7)	1665년(현종 6)	양주(楊州)
ITKC_MI_0877A	계와집(桂窩集)	조비(趙備)	1616년(광해군 8)	1659년(효종 10)	한양(漢陽)
ITKC_MI_0878A	요은집(鬧隱集)	고여흥(高汝興)	1617년(광해군 9)	1678년(숙종 4)	장택(長澤)
ITKC_MI_0879A	석문집(石門集)	오이익(吳以翼)	1618년(광해군 10)	1666년(현종 7)	나주(羅州)
ITKC_MI_0880A	춘소자집(春沼子集)	신최(申最)	1619년(광해군 11)	1658년(효종 9)	평산(平山)
ITKC_MI_0881A	오탄집(梧灘集)	심유(沈攸)	1620년(광해군 12)	1688년(숙종 14)	청송(靑松)
ITKC_MI_0882A	송봉유고(松峯遺稿)	오익승(吳益升)	1620년(광해군 12)	1679년(숙종 5)	보성(寶城)
ITKC_MI_0883A	이계집(伊溪集)	남몽뢰(南夢賚)	1620년(광해군 12)	1681년(숙종 7)	영양(英陽)
ITKC_MI_0884A	송계집(松溪集)	이요(李㴭)	1622년(광해군 14)	1658년(효종 9)	전주(全州)
ITKC_MI_0885A	귀암집(歸巖集)	이원정(李元禎)	1622년(광해군 14)	1680년(숙종 6)	광주(廣州)
ITKC_MI_0886A	서암유고(西巖遺稿)	이진백(李震白)	1622년(광해군 14)	1707년(숙종 33)	전주(全州)
ITKC_MI_0887A	지촌집(芝村集)	김방걸(金邦杰)	1623년(인조 1)	1695년(숙종 21)	의성(義城)
ITKC_MI_0888A	범옹집(泛翁集)	홍주국(洪柱國)	1623년(인조 1)	1680년(숙종 6)	풍산(豐山)
ITKC_MI_0889A	남포집(南圃集)	김만영(金萬英)	1624년(인조 2)	1671년(현종 12)	당악(棠岳)
ITKC_MI_0890A	양곡집(陽谷集)	오두인(吳斗寅)	1624년(인조 2)	1689년(숙종 15)	해주(海州)
ITKC_MI_0891A	초암집(初菴集)	신혼(申混)	1624년(인조 2)	1656년(효종 7)	고령(高靈)
ITKC_MI_0892A	추담집(秋潭集)	김여만(金如萬)	1625년(인조 3)	1711년(숙종 37)	순천(順天)
ITKC_MI_0893A	운포유고(雲浦遺稿)	여성제(呂聖齊)	1625년(인조 3)	1691년(숙종 17)	함양(咸陽)
ITKC_MI_0894A	죽서집(竹西集)	이민적(李敏迪)	1625년(인조 3)	1673년(현종 14)	전주(全州)
ITKC_MI_0895A	매간집(梅澗集)	이익상(李翊相)	1625년(인조 3)	1691년(숙종 17)	연안(延安)
ITKC_MI_0896A	송월재집(松月齋集)	이시선(李時善)	1625년(인조 3)	1715년(숙종 41)	전주(全州)
ITKC_MI_0897A	오아재집(聱齖齋集)	강석규(姜錫圭)	1628년(인조 6)	1695년(숙종 21)	진주(晉州)
ITKC_MI_0898A	금옹집(錦翁集)	김학배(金學培)	1628년(인조 6)	1673년(현종 14)	의성(義城)
ITKC_MI_0899A	치암집(恥菴集)	이지렴(李之濂)	1628년(인조 6)	1691년(숙종 17)	함평(咸平)
ITKC_MI_0900A	동산유고(東山遺稿)	조성한(趙晟漢)	1628년(인조 6)	1686년(숙종 12)	한양(漢陽)
ITKC_MI_0901A	육우당유고(六寓堂遺稿)	이하진(李夏鎭)	1628년(인조 6)	1682년(숙종 8)	여주(驪州)
ITKC_MI_0902A	임호집(林湖集)	박수검(朴守儉)	1629년(인조 7)	1698년(숙종 24)	의흥(義興)
ITKC_MI_0903A	금강집(錦江集)	장신(張璶)	1629년(인조 7)	1711년(숙종 37)	인동(仁同)
ITKC_MI_0904A	쌍백당집(雙柏堂集)	이세화(李世華)	1630년(인조 8)	1701년(숙종 27)	부평(富平)
ITKC_MI_0905A	구봉집(九峯集)	조원기(趙遠期)	1630년(인조 8)	1680년(숙종 6)	임천(林川)
ITKC_MI_0906A	남악집(南岳集)	조종저(趙宗著)	1631년(인조 9)	1690년(숙종 16)	한양(漢陽)
ITKC_MI_0907A	덕포유고(德浦遺稿)	윤진(尹搢)	1631년(인조 9)	1698년(숙종 24)	파평(坡平)
ITKC_MI_0908A	손암집(損庵集)	조근(趙根)	1631년(인조 9)	1680년(숙종 6)	함안(咸安)
ITKC_MI_0909A	금호유고(琴湖遺稿)	이지걸(李志傑)	1632년(인조 10)	1702년(숙종 28)	벽진(碧珍)
ITKC_MI_0910A	설초유고(雪蕉遺稿)	최승태(崔承太)	미상	미상	천녕(川寧)
ITKC_MI_0911A	퇴당집(退堂集)	유명천(柳命天)	1633년(인조 11)	1705년(숙종 31)	진주(晉州)
ITKC_MI_0912A	폐추유고(敝帚遺稿)	임홍량(任弘亮)	1634년(인조 12)	1707년(숙종 33)	풍천(豐川)
ITKC_MI_0913A	송파집(松坡集)	이서우(李瑞雨)	1633년(인조 11)	1709년(숙종 35)	우계(羽溪)
ITKC_MI_0914A	산택재집(山澤齋集)	권태시(權泰時)	1635년(인조 13)	1719년(숙종 45)	안동(安東)
ITKC_MI_0915A	모암집(茅庵集)	장진(張瑱)	1635년(인조 13)	1707년(숙종 33)	인동(仁同)
ITKC_MI_0916A	일봉집(一峯集)	조현기(趙顯期)	1634년(인조 12)	1685년(숙종 11)	임천(林川)
ITKC_MI_0917A	규정집(葵亭集)	신후재(申厚載)	1636년(인조 14)	1699년(숙종 25)	평산(平山)
ITKC_MI_0918A	약재집(約齋集)	유상운(柳尙運)	1636년(인조 14)	1707년(숙종 33)	문화(文化)
ITKC_MI_0919A	관란재유고(觀瀾齋遺稿)	고회(高晦)	1636년(인조 14)	1711년(숙종 37)	제주(濟州)
ITKC_MI_0920A	노주집(蘆洲集)	김태일(金兌一)	1637년(인조 15)	1702년(숙종 28)	예안(禮安)
ITKC_MI_0921A	안촌집(安村集)	박광후(朴光後)	1637년(인조 15)	1678년(숙종 4)	순천(順天)
ITKC_MI_0922A	범허정집(泛虛亭集)	송광연(宋光淵)	1638년(인조 16)	1695년(숙종 21)	여산(礪山)
ITKC_MI_0923A	팔오헌집(八吾軒集)	김성구(金聲久)	1641년(인조 19)	1707년(숙종 33)	의성(義城)
ITKC_MI_0924A	조암집(槽巖集)	조창기(趙昌期)	1640년(인조 18)	1676년(숙종 2)	임천(林川)
ITKC_MI_0925A	박천집(博泉集)	이옥(李沃)	1641년(인조 19)	1698년(숙종 24)	연안(延安)
ITKC_MI_0926A	구소집(鳩巢集)	권성구(權聖矩)	1642년(인조 20)	1708년(숙종 34)	안동(安東)
ITKC_MI_0927A	둔옹집(遁翁集)	한여유(韓汝愈)	1642년(인조 20)	1709년(숙종 35)	곡산(谷山)
ITKC_MI_0928A	구천유고(龜川遺稿)	이세필(李世弼)	1642년(인조 20)	1718년(숙종 44)	경주(慶州)
ITKC_MI_0929A	호은집(壺隱集)	홍수주(洪受疇)	1642년(인조 20)	1704년(숙종 30)	남양(南陽)
ITKC_MI_0930A	야촌집(野村集)	손만웅(孫萬雄)	1643년(인조 21)	1712년(숙종 38)	경주(慶州)
ITKC_MI_0931A	동강유고(東岡遺稿)	최시옹(崔是翁)	1646년(인조 24)	1730년(영조 6)	삭녕(朔寧)
ITKC_MI_0932A	나은집(懶隱集)	이동표(李東標)	1644년(인조 22)	1700년(숙종 26)	진보(眞寶)
ITKC_MI_0933A	경암집(絅菴集)	신완(申琓)	1646년(인조 24)	1707년(숙종 33)	평산(平山)
ITKC_MI_0934A	정재집(靜齋集)	이담명(李聃命)	1646년(인조 24)	1701년(숙종 27)	광주(廣州)
ITKC_MI_0935A	양와집(養窩集)	이세귀(李世龜)	1646년(인조 24)	1700년(숙종 26)	경주(慶州)
ITKC_MI_0936A	시와유고(是窩遺稿)	한태동(韓泰東)	1646년(인조 24)	1687년(숙종 13)	청주(淸州)
ITKC_MI_0937A	관복재유고(觀復齋遺稿)	김구(金構)	1649년(인조 27)	1704년(숙종 30)	청풍(淸風)
ITKC_MI_0938A	봉곡집(鳳谷集)	송주석(宋疇錫)	1650년(효종 1)	1692년(숙종 18)	은진(恩津)
ITKC_MI_0939A	수초당집(遂初堂集)	권변(權忭)	1651년(효종 2)	1726년(영조 2)	안동(安東)
ITKC_MI_0940A	육화집(六化集)	양거안(梁居安)	1652년(효종 3)	1731년(영조 7)	제주(濟州)
ITKC_MI_0941A	남충장공시고(南忠壯公詩稿)	남연년(南延年)	1653년(효종 4)	1728년(영조 4)	의령(宜寧)
ITKC_MI_0942A	검재집(儉齋集)	김유(金楺)	1653년(효종 4)	1719년(숙종 45)	청풍(淸風)
ITKC_MI_0943A	기봉집(碁峯集)	남정중(南正重)	1653년(효종 4)	1704년(숙종 30)	의령(宜寧)
ITKC_MI_0944A	동계집(東溪集)	박태순(朴泰淳)	1653년(효종 4)	1704년(숙종 30)	반남(潘南)
ITKC_MI_0945A	회은집(晦隱集)	남학명(南鶴鳴)	1654년(효종 5)	1722년(경종 2)	의령(宜寧)
ITKC_MI_0946A	통허재집(洞虛齋集)	성헌징(成獻徵)	1654년(효종 5)	1676년(숙종 2)	창녕(昌寧)
ITKC_MI_0947A	오재집(寤齋集)	조정만(趙正萬)	1656년(효종 7)	1739년(영조 15)	임천(林川)
ITKC_MI_0948A	자유헌집(自濡軒集)	이만백(李萬白)	1656년(효종 7)	1716년(숙종 42)	여주(驪州)
ITKC_MI_0949A	탄촌유고(灘村遺稿)	권구(權絿)	1658년(효종 9)	1730년(영조 6)	안동(安東)
ITKC_MI_0950A	모주집(茅洲集)	김시보(金時保)	1658년(효종 9)	1734년(영조 10)	안동(安東)
ITKC_MI_0951A	추담집(秋潭集)	성만징(成晩徵)	1659년(효종 10)	1711년(숙종 37)	창녕(昌寧)
ITKC_MI_0952A	역옹유고(櫟翁遺稿)	이정신(李正臣)	1660년(현종 1)	1727년(영조 3)	연안(延安)
ITKC_MI_0953A	함계집(涵溪集)	정석달(鄭碩達)	1660년(현종 1)	1720년(숙종 46)	영일(迎日)
ITKC_MI_0954A	만은유고(晩隱遺稿)	홍주화(洪胄華)	1660년(현종 1)	1718년(숙종 44)	남양(南陽)
ITKC_MI_0955A	우암집(寓庵集)	남구명(南九明)	1661년(현종 2)	1719년(숙종 45)	영양(英陽)
ITKC_MI_0956A	눌헌집(訥軒集)	서성구(徐聖耇)	1663년(현종 4)	1735년(영조 11)	달성(達城)
ITKC_MI_0957A	홍도유고(弘道遺稿)	이서(李溆)	1662년(현종 3)	1723년(경종 3)	여주(驪州)
ITKC_MI_0958A	창사집(昌舍集)	손명래(孫命來)	1664년(현종 5)	1722년(경종 2)	밀양(密陽)
ITKC_MI_0959A	후계집(后溪集)	조유수(趙裕壽)	1663년(현종 4)	1741년(영조 17)	풍양(豐壤)
ITKC_MI_0960A	박정자유고(朴正字遺稿)	박태한(朴泰漢)	1664년(현종 5)	1697년(숙종 23)	고령(高靈)
ITKC_MI_0961A	삼수헌고(三秀軒稿)	이하조(李賀朝)	1664년(현종 5)	1700년(숙종 26)	연안(延安)
ITKC_MI_0962A	화암집(和菴集)	신성하(申聖夏)	1665년(현종 6)	1736년(영조 12)	평산(平山)
ITKC_MI_0963A	택재유타(澤齋遺唾)	김창립(金昌立)	1666년(현종 7)	1683년(숙종 9)	안동(安東)
ITKC_MI_0964A	묵암집(黙庵集)	신구(申球)	1666년(현종 7)	1734년(영조 10)	평산(平山)
ITKC_MI_0965A	유회당집(有懷堂集)	권이진(權以鎭)	1668년(현종 9)	1734년(영조 10)	안동(安東)
ITKC_MI_0966A	고재집(顧齋集)	이만(李)	1669년(현종 10)	1734년(영조 10)	재령(載寧)
ITKC_MI_0967A	운와집(芸窩集)	홍중성(洪重聖)	1668년(현종 9)	1735년(영조 11)	풍산(豐山)
ITKC_MI_0968A	용포집(龍浦集)	이유(李濰)	1669년(현종 10)	1742년(영조 18)	여주(驪州)
ITKC_MI_0969A	사천시초(槎川詩抄)	이병연(李秉淵)	1671년(현종 12)	1751년(영조 27)	한산(韓山)
ITKC_MI_0970A	포헌집(逋軒集)	권덕수(權德秀)	1672년(현종 13)	1759년(영조 35)	안동(安東)
ITKC_MI_0971A	화은집(和隱集)	이시항(李時恒)	1672년(현종 13)	1736년(영조 12)	수안(遂安)
ITKC_MI_0972A	모계집(茅溪集)	이명배(李命培)	1672년(현종 13)	1736년(영조 12)	재령(載寧)
ITKC_MI_0973A	필운고(弼雲稿)	김영행(金令行)	1673년(현종 14)	1745년(영조 21)	안동(安東)
ITKC_MI_0974A	지족당집(知足堂集)	권만두(權萬斗)	1674년(현종 15)	1753년(영조 29)	안동(安東)
ITKC_MI_0975A	우계집(雨溪集)	김명석(金命錫)	1675년(숙종 1)	1762년(영조 38)	의성(義城)
ITKC_MI_0976A	기옹집(寄翁集)	남한기(南漢紀)	1675년(숙종 1)	1748년(영조 24)	의령(宜寧)
ITKC_MI_0977A	순암집(順菴集)	이병성(李秉成)	1675년(숙종 1)	1735년(영조 11)	한산(韓山)
ITKC_MI_0978A	시암집(是庵集)	임화세(任華世)	1675년(숙종 1)	1731년(영조 7)	풍천(豐川)
ITKC_MI_0979A	서계집(西溪集)	박태무(朴泰茂)	1677년(숙종 3)	1756년(영조 32)	태안(泰安)
ITKC_MI_0980A	졸은유고(拙隱遺稿)	이한보(李漢輔)	1675년(숙종 1)	1748년(영조 24)	전주(全州)
ITKC_MI_0981A	정암집(正菴集)	이현익(李顯益)	1678년(숙종 4)	1717년(숙종 43)	전주(全州)
ITKC_MI_0982A	추암집(KC01783菴集)	김하구(金夏九)	1676년(숙종 2)	1762년(영조 38)	수안(遂安)
ITKC_MI_0983A	절곡집(節谷集)	김시관(金時觀)	1677년(숙종 3)	1740년(영조 16)	안동(安東)
ITKC_MI_0984A	청대집(淸臺集)	권상일(權相一)	1679년(숙종 5)	1759년(영조 35)	안동(安東)
ITKC_MI_0985A	죽헌집(竹軒集)	김민택(金民澤)	1678년(숙종 4)	1722년(경종 2)	광산(光山)
ITKC_MI_0986A	퇴암집(退庵集)	권중도(權重道)	1680년(숙종 6)	1722년(경종 2)	안동(安東)
ITKC_MI_0987A	몽오재집(夢悟齋集)	심상정(沈尙鼎)	1680년(숙종 6)	1721년(경종 1)	청송(靑松)
ITKC_MI_0988A	용와집(慵窩集)	유승현(柳升鉉)	1680년(숙종 6)	1746년(영조 22)	전주(全州)
ITKC_MI_0989A	동포집(東圃集)	김시민(金時敏)	1681년(숙종 7)	1747년(영조 23)	안동(安東)
ITKC_MI_0990A	응재집(凝齋集)	이희지(李喜之)	1681년(숙종 7)	1722년(경종 2)	전주(全州)
ITKC_MI_0991A	학당유고(鶴塘遺稿)	조상경(趙尙絅)	1681년(숙종 7)	1746년(영조 22)	풍양(豐壤)
ITKC_MI_0992A	송와집(松窩集)	안명하(安命夏)	1682년(숙종 8)	1752년(영조 28)	광주(廣州)
ITKC_MI_0993A	서주집(西州集)	조하망(曺夏望)	1682년(숙종 8)	1747년(영조 23)	창녕(昌寧)
ITKC_MI_0994A	화재집(華齋集)	황익재(黃翼再)	1682년(숙종 8)	1747년(영조 23)	장수(長水)
ITKC_MI_0995A	박담옹집(朴澹翁集)	박창원(朴昌元)	1683년(숙종 9)	1753년(영조 29)	밀양(密陽)
ITKC_MI_0996A	학고집(鶴臯集)	김이만(金履萬)	1683년(숙종 9)	1758년(영조 34)	예안(禮安)
ITKC_MI_0997A	회와집(悔窩集)	안중관(安重觀)	1683년(숙종 9)	1752년(영조 28)	순흥(順興)
ITKC_MI_0998A	명암집(明庵集)	정식(鄭栻)	1683년(숙종 9)	1746년(영조 22)	해주(海州)
ITKC_MI_0999A	청령자유고(淸泠子遺稿)	최수철(崔守哲)	1683년(숙종 9)	1712년(숙종 38)	전주(全州)
ITKC_MI_1000A	백남집(白南集)	김시빈(金始鑌)	1684년(숙종 10)	1729년(영조 5)	함창(咸昌)
ITKC_MI_1001A	퇴어당유고(退漁堂遺稿)	김진상(金鎭商)	1684년(숙종 10)	1755년(영조 31)	광산(光山)
ITKC_MI_1002A	봉암집(鳳巖集)	한몽린(韓夢麟)	1684년(숙종 10)	1762년(영조 38)	청주(淸州)
ITKC_MI_1003A	노은집(老隱集)	임적(任適)	1685년(숙종 11)	1728년(영조 4)	풍천(豐川)
ITKC_MI_1004A	둔암집(屯菴集)	신방(申昉)	1686년(숙종 12)	1736년(영조 12)	평산(平山)
ITKC_MI_1005A	매산집(梅山集)	정중기(鄭重器)	1685년(숙종 11)	1757년(영조 33)	영일(迎日)
ITKC_MI_1006A	관아재고(觀我齋稿)	조영석(趙榮祏)	1686년(숙종 12)	1761년(영조 37)	함안(咸安)
ITKC_MI_1007A	목곡집(牧谷集)	이기진(李箕鎭)	1687년(숙종 13)	1755년(영조 31)	덕수(德水)
ITKC_MI_1008A	관수재유고(觀水齋遺稿)	홍계영(洪啓英)	1687년(숙종 13)	1705년(숙종 31)	남양(南陽)
ITKC_MI_1009A	모헌집(慕軒集)	강필신(姜必愼)	1687년(숙종 13)	1756년(영조 32)	진주(晉州)
ITKC_MI_1010A	화계집(花溪集)	유의건(柳宜健)	1687년(숙종 13)	1760년(영조 36)	서산(瑞山)
ITKC_MI_1011A	동계유고(東溪遺稿)	이영보(李英輔)	1687년(숙종 13)	1747년(영조 23)	연안(延安)
ITKC_MI_1012A	서재집(西齋集)	임징하(任徵夏)	1687년(숙종 13)	1730년(영조 6)	풍천(豐川)
ITKC_MI_1013A	퇴헌유고(退軒遺稿)	서종급(徐宗伋)	1688년(숙종 14)	1762년(영조 38)	대구(大丘)
ITKC_MI_1014A	황고집(黃臯集)	신수이(愼守彝)	1688년(숙종 14)	1768년(영조 44)	거창(居昌)
ITKC_MI_1015A	석문집(石門集)	윤봉오(尹鳳五)	1688년(숙종 14)	1769년(영조 45)	파평(坡平)
ITKC_MI_1016A	국포집(菊圃集)	강박(姜樸)	1690년(숙종 16)	1742년(영조 18)	진주(晉州)
ITKC_MI_1017A	일암집(一菴集)	이기지(李器之)	1690년(숙종 16)	1722년(경종 2)	전주(全州)
ITKC_MI_1018A	이치재집(二恥齋集)	신정모(申正模)	1691년(숙종 17)	1742년(영조 18)	아주(鵝洲)
ITKC_MI_1019A	한송재집(寒松齋集)	심사주(沈師周)	1691년(숙종 17)	1757년(영조 33)	청송(靑松)
ITKC_MI_1020A	두기시집(杜機詩集)	최성대(崔成大)	1691년(숙종 17)	1762년(영조 38)	전주(全州)
ITKC_MI_1021A	지암유고(止庵遺稿)	이철보(李喆輔)	1691년(숙종 17)	1770년(영조 46)	연안(延安)
ITKC_MI_1022A	사촌집(沙村集)	김치후(金致垕)	1691년(숙종 17)	1742년(영조 18)	청풍(淸風)
ITKC_MI_1023A	명고집(鳴臯集)	정간(鄭榦)	1692년(숙종 18)	1757년(영조 33)	영일(迎日)
ITKC_MI_1024A	모산유고(慕山遺稿)	권혜(權寭)	1693년(숙종 19)	1747년(영조 23)	안동(安東)
ITKC_MI_1025A	증소집(橧巢集)	김신겸(金信謙)	1693년(숙종 19)	1738년(영조 14)	안동(安東)
ITKC_MI_1026A	청벽집(靑壁集)	이수연(李守淵)	1693년(숙종 19)	1748년(영조 24)	진보(眞寶)
ITKC_MI_1027A	우천집(牛川集)	정옥(鄭玉)	1694년(숙종 20)	1760년(영조 36)	청주(淸州)
ITKC_MI_1028A	전긍재집(戰兢齋集)	김서일(金瑞一)	1694년(숙종 20)	1780년(정조 4)	풍산(豐山)
ITKC_MI_1029A	정좌와집(靜坐窩集)	심조(沈潮)	1694년(숙종 20)	1756년(영조 32)	청송(靑松)
ITKC_MI_1030A	우원집(愚園集)	임성원(林聲遠)	1695년경(숙종 21)	미상	회진(會津)
ITKC_MI_1031A	만모유고(晩慕遺稿)	정기안(鄭基安)	1695년(숙종 21)	1775년(영조 51)	온양(溫陽)
ITKC_MI_1032A	이안당집(易安堂集)	조천경(趙天經)	1695년(숙종 21)	1776년(영조 52)	풍양(豐壤)
ITKC_MI_1033A	태화자고(太華子稿)	남유상(南有常)	1696년(숙종 22)	1728년(영조 4)	의령(宜寧)
ITKC_MI_1034A	겸산집(兼山集)	유숙기(兪肅基)	1696년(숙종 22)	1752년(영조 28)	기계(杞溪)
ITKC_MI_1035A	하정집(芐亭集)	이덕주(李德胄)	1696년(숙종 22)	1751년(영조 27)	전주(全州)
ITKC_MI_1036A	비수재집(賁需齋集)	강규환(姜奎煥)	1697년(숙종 23)	1731년(영조 7)	진주(晉州)
ITKC_MI_1037A	한천유고(寒泉遺稿)	정민교(鄭敏僑)	1697년(숙종 23)	1731년(영조 7)	창녕(昌寧)
ITKC_MI_1038A	남촌집(南村集)	송이석(宋履錫)	1698년(숙종 24)	1782년(정조 6)	야로(冶爐)
ITKC_MI_1039A	창하집(蒼霞集)	원경하(元景夏)	1698년(숙종 24)	1761년(영조 37)	원주(原州)
ITKC_MI_1040A	약헌유집(藥軒遺集)	서종화(徐宗華)	1700년(숙종 26)	1748년(영조 24)	대구(大邱)
ITKC_MI_1041A	이봉집(夷峯集)	황후간(黃後榦)	1700년(숙종 26)	1773년(영조 49)	창원(昌原)
ITKC_MI_1042A	후암집(厚庵集)	권렴(權濂)	1701년(숙종 27)	1781년(정조 5)	안동(安東)
ITKC_MI_1043A	백수집(白水集)	양응수(楊應秀)	1700년(숙종 26)	1767년(영조 43)	남원(南原)
ITKC_MI_1044A	이택재유고(麗澤齋遺稿)	권재운(權載運)	1701년(숙종 27)	1778년(정조 2)	안동(安東)
ITKC_MI_1045A	동강유고(桐江遺稿)	이석(李)	1701년(숙종 27)	1759년(영조 35)	덕수(德水)
ITKC_MI_1046A	송호집(松湖集)	유언술(兪彦述)	1703년(숙종 29)	1773년(영조 49)	기계(杞溪)
ITKC_MI_1047A	봉곡계찰방유집(鳳谷桂察訪遺集)	계덕해(桂德海)	1708년(숙종 34)	1775년(영조 51)	수안(遂安)
